textbox22,textbox8,textbox17,textbox12,textbox13,textbox11,textbox14,textbox10,textbox15,textbox9,textbox16,textbox73,Textbox76
"Tuesday, September 2, 2025",8/1/2025 12:00 AM,All,8/31/2025 11:59 PM,All,All,All,No,All,All,All,All,All

textbox28,textbox40,textbox52,textbox71,textbox27,Symptom_DignosisFlag,ExamID,Name,PrimaryBreed,textbox37,Location,ARN,Condition,textbox54,Species,textbox57,Sex,SubLocation,textbox70,textbox72
Vomiting,Condition Total: 14,Unique Animals: 13,,A0059054126,S,83465986,LOTUS FLOWER,Domestic Shorthair,1yrs,ICU,LOTUS FLOWER,Vomiting,8/10/2025 10:08 AM,Cat,Cat,F,02- B,Condition Total: 528,Unique Animals: 277
Vomiting,Condition Total: 14,Unique Animals: 13,,A0059077128,S,83512046,Bruce,German Shepherd,4yrs,Dog Holding F,,Vomiting,8/13/2025 8:29 AM,Dog,Dog,M,11,Condition Total: 528,Unique Animals: 277
Vomiting,Condition Total: 14,Unique Animals: 13,,A0059077128,S,83555116,Bruce,German Shepherd,4yrs,Dog Holding F,,Vomiting,8/15/2025 9:47 AM,Dog,Dog,M,11,Condition Total: 528,Unique Animals: 277
Vomiting,Condition Total: 14,Unique Animals: 13,,A0059078427,S,83803652,,Domestic Shorthair,1mos,Receiving,,Vomiting,8/30/2025 2:56 PM,Cat,Kitten,M,Receiving,Condition Total: 528,Unique Animals: 277
Vomiting,Condition Total: 14,Unique Animals: 13,,A0059078447,S,83804159,,Domestic Shorthair,1mos,Receiving,,Vomiting,8/30/2025 2:56 PM,Cat,Kitten,F,Receiving,Condition Total: 528,Unique Animals: 277
Vomiting,Condition Total: 14,Unique Animals: 13,,A0059078458,S,83804197,,Domestic Shorthair,1mos,Receiving,,Vomiting,8/30/2025 2:56 PM,Cat,Kitten,F,Receiving,Condition Total: 528,Unique Animals: 277
Vomiting,Condition Total: 14,Unique Animals: 13,,A0059078469,S,83804227,,Domestic Shorthair,1mos,Receiving,,Vomiting,8/30/2025 2:56 PM,Cat,Kitten,M,Receiving,Condition Total: 528,Unique Animals: 277
Vomiting,Condition Total: 14,Unique Animals: 13,,A0059078492,S,83743272,CLARA,"Mixed Breed, Medium (up to 44 lbs fully grown)",4mos,Dog Adoptions B,,Vomiting,8/27/2025 10:40 AM,Dog,Puppy,F,02,Condition Total: 528,Unique Animals: 277
Vomiting,Condition Total: 14,Unique Animals: 13,,A0059078506,S,83743238,CORA,"Mixed Breed, Medium (up to 44 lbs fully grown)",4mos,Dog Adoptions B,,Vomiting,8/27/2025 10:40 AM,Dog,Puppy,F,01,Condition Total: 528,Unique Animals: 277
Vomiting,Condition Total: 14,Unique Animals: 13,,A0059213481,S,83791798,Luka,Domestic Longhair,10yrs,Receiving,,Vomiting,8/29/2025 3:32 PM,Cat,Cat,M,Receiving,Condition Total: 528,Unique Animals: 277
weight loss,Condition Total: 1,Unique Animals: 1,,A0059078408,S,83803090,SONNET,Domestic Shorthair,2yrs,Receiving,,weight loss,8/30/2025 2:40 PM,Cat,Cat,F,Receiving,Condition Total: 528,Unique Animals: 277
Wound,Condition Total: 3,Unique Animals: 3,,A0059088015,S,83485635,Kash,Akita,2yrs,Receiving,,Wound,8/11/2025 4:06 PM,Dog,Dog,M,Receiving,Condition Total: 528,Unique Animals: 277
Wound,Condition Total: 3,Unique Animals: 3,,A0059225328,S,83690499,Luna,Domestic Shorthair,10mos,Receiving,,Wound,8/23/2025 1:19 PM,Cat,Cat,F,Receiving,Condition Total: 528,Unique Animals: 277
Wound,Condition Total: 3,Unique Animals: 3,,A0059269648,S,83799871,,Domestic Shorthair,1yrs,Receiving,AMBROSE,Wound,8/30/2025 11:37 AM,Cat,Cat,M,Receiving,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0056168108,D,83810877,SNOOPY,"Terrier, American Pit Bull",2yrs,Dog Holding F,,Yelp For Help Candidate,8/31/2025 1:08 PM,Dog,Dog,M,06,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0058640624,D,83635850,Snow Cone,"Mixed Breed, Medium (up to 44 lbs fully grown)",5yrs,If The Fur Fits,,Yelp For Help Candidate,8/20/2025 1:39 PM,Dog,Dog,M,Medical,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0058718199,D,83526431,EASTON,"Mixed Breed, Medium (up to 44 lbs fully grown)",8yrs,If The Fur Fits,,Yelp For Help Candidate,8/13/2025 2:00 PM,Dog,Dog,M,Medical,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0058819858,D,83697088,Fiona,Domestic Shorthair,1yrs,Cat Isolation 231,DRAGONFLY,Yelp For Help Candidate,8/27/2025 4:34 PM,Cat,Cat,F,Cage 2,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0058949368,D,83662310,Petal,Domestic Shorthair,1yrs,Foster Home,,Yelp For Help Candidate,8/21/2025 4:26 PM,Cat,Cat,F,Foster Home,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0058949381,D,83662973,,Domestic Shorthair,1mos,Foster Home,,Yelp For Help Candidate,8/21/2025 4:45 PM,Cat,Kitten,M,Foster Home,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0058949383,D,83662844,,Domestic Shorthair,1mos,Foster Home,,Yelp For Help Candidate,8/21/2025 4:41 PM,Cat,Kitten,F,Foster Home,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0058949385,D,83662508,,Domestic Shorthair,1mos,Foster Home,,Yelp For Help Candidate,8/21/2025 4:32 PM,Cat,Kitten,F,Foster Home,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059012565,D,83466039,,Domestic Shorthair,1mos,Dental Area,,Yelp For Help Candidate,8/10/2025 10:21 AM,Cat,Kitten,M,Incubator,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059012575,D,83466062,BLUE BONNET,Domestic Shorthair,1mos,Dental Area,,Yelp For Help Candidate,8/10/2025 10:30 AM,Cat,Kitten,F,Incubator,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059012579,D,83466054,,Domestic Shorthair,1mos,Dental Area,,Yelp For Help Candidate,8/10/2025 10:27 AM,Cat,Kitten,M,Incubator,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059024937,D,83323935,,Domestic Longhair,1mos,Receiving,,Yelp For Help Candidate,8/1/2025 10:30 AM,Cat,Kitten,F,Receiving,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059029705,D,83336866,RILEY,"Mixed Breed, Small (under 24 lbs fully grown)",3yrs,Receiving,RICE CAKE,Yelp For Help Candidate,8/1/2025 5:20 PM,Dog,Dog,F,Receiving,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059031437,D,83341386,WEDNESDAY,Domestic Shorthair,10yrs,Receiving,WEDNESDAY,Yelp For Help Candidate,8/2/2025 9:42 AM,Cat,Cat,F,Receiving,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059032150,D,83344231,LORETTA,Domestic Shorthair,2yrs,Receiving,,Yelp For Help Candidate,8/2/2025 1:11 PM,Cat,Cat,F,Receiving,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059033751,D,83347718,KIERNAN,Domestic Shorthair,2mos,Receiving,,Yelp For Help Candidate,8/2/2025 4:26 PM,Cat,Kitten,M,Receiving,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059038375,D,83358474,GOLDILOCKS,Domestic Shorthair,5yrs,Cat Isolation 231,GOLDILOCKS,Yelp For Help Candidate,8/4/2025 9:16 AM,Cat,Cat,F,Cage 1,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059063166,D,83658097,WOMBA,Domestic Shorthair,8yrs,Cat Isolation 231,,Yelp For Help Candidate,8/21/2025 2:33 PM,Cat,Cat,F,Cage 6,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059066187,D,83474614,Snuggles,"Mixed Breed, Small (under 24 lbs fully grown)",12yrs,Dog Adoptions A,,Yelp For Help Candidate,8/11/2025 9:23 AM,Dog,Dog,M,01,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059067070,D,83434326,Viola,Domestic Shorthair,6mos,Receiving,,Yelp For Help Candidate,8/7/2025 5:23 PM,Cat,Cat,F,Receiving,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059067074,D,83434587,Vanilla,Domestic Shorthair,6mos,Receiving,,Yelp For Help Candidate,8/7/2025 5:23 PM,Cat,Cat,F,Receiving,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059067084,D,83433722,Valley,Domestic Shorthair,6mos,Receiving,,Yelp For Help Candidate,8/7/2025 5:23 PM,Cat,Cat,F,Receiving,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059067086,D,83433909,Vibrant,Domestic Shorthair,6mos,Receiving,,Yelp For Help Candidate,8/7/2025 5:23 PM,Cat,Cat,F,Receiving,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059067089,D,83434037,Vortex,Domestic Shorthair,6mos,Receiving,,Yelp For Help Candidate,8/7/2025 5:23 PM,Cat,Cat,M,Receiving,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059067091,D,83434188,Vibe,Domestic Shorthair,6mos,Receiving,,Yelp For Help Candidate,8/7/2025 5:23 PM,Cat,Cat,M,Receiving,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059067095,D,83434463,Volcano,Domestic Shorthair,6mos,Receiving,,Yelp For Help Candidate,8/7/2025 5:23 PM,Cat,Cat,M,Receiving,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059067099,D,83433279,Violin,Domestic Shorthair,6mos,Receiving,,Yelp For Help Candidate,8/7/2025 5:23 PM,Cat,Cat,F,Receiving,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059067103,D,83433138,Sushi,Domestic Shorthair,2mos,Receiving,Vapor,Yelp For Help Candidate,8/7/2025 5:23 PM,Cat,Kitten,F,Receiving,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059067112,D,83432891,Velcro,Domestic Shorthair,6mos,Cat Isolation 234,,Yelp For Help Candidate,8/7/2025 5:23 PM,Cat,Cat,F,Cage 2,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059067121,D,83433475,Vodka,Domestic Shorthair,6mos,Receiving,,Yelp For Help Candidate,8/7/2025 5:23 PM,Cat,Cat,F,Receiving,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059068106,D,83434728,Bobby,Domestic Shorthair,2yrs,Cat Isolation 234,VROOM,Yelp For Help Candidate,8/7/2025 5:23 PM,Cat,Cat,M,Cage 3,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059077063,D,83458681,JINGLES,Domestic Shorthair,10yrs,ICU,JINGLES,Yelp For Help Candidate,8/9/2025 12:47 PM,Cat,Cat,F,02 - A,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059079050,D,83461392,HERB,Domestic Shorthair,4yrs,Receiving,HERB,Yelp For Help Candidate,8/9/2025 3:15 PM,Cat,Cat,M,Receiving,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059084965,D,83480792,Bellatrix,Domestic Shorthair,2mos,Receiving,,Yelp For Help Candidate,8/11/2025 2:00 PM,Cat,Kitten,F,Receiving,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059084971,D,83481021,Capella,Domestic Shorthair,2mos,Receiving,,Yelp For Help Candidate,8/11/2025 2:06 PM,Cat,Kitten,F,Receiving,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059084976,D,83481248,Polaris,Domestic Shorthair,2mos,Receiving,,Yelp For Help Candidate,8/11/2025 2:16 PM,Cat,Kitten,M,Receiving,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059084981,D,83480574,Arcturus,Domestic Shorthair,2mos,Receiving,,Yelp For Help Candidate,8/11/2025 1:52 PM,Cat,Kitten,M,Receiving,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059085383,D,83479911,Cadi,Domestic Shorthair,1mos,Receiving,,Yelp For Help Candidate,8/11/2025 1:29 PM,Cat,Kitten,F,Receiving,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059100968,D,83516713,,Domestic Shorthair,6mos,Receiving,,Yelp For Help Candidate,8/13/2025 11:53 AM,Cat,Cat,F,Receiving,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059123397,D,83592648,EMONI,Domestic Shorthair,4mos,ICU,,Yelp For Help Candidate,8/18/2025 11:06 AM,Cat,Kitten,F,05 - B,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059188017,D,83598293,SPIRAL,Domestic Shorthair,1mos,Cat Treatment,,Yelp For Help Candidate,8/18/2025 2:25 PM,Cat,Kitten,F,E,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059202770,D,83631167,ADIRA,Domestic Shorthair,2yrs,ICU,,Yelp For Help Candidate,8/20/2025 11:10 AM,Cat,Cat,F,02 - A,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059206316,D,83640089,,Domestic Shorthair,4yrs,Receiving,,Yelp For Help Candidate,8/20/2025 3:35 PM,Cat,Cat,F,Receiving,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059213481,D,83791798,Luka,Domestic Longhair,10yrs,Receiving,,Yelp For Help Candidate,8/29/2025 3:32 PM,Cat,Cat,M,Receiving,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059215018,D,83662638,,Domestic Shorthair,1mos,Foster Home,,Yelp For Help Candidate,8/21/2025 4:36 PM,Cat,Kitten,M,Foster Home,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059215984,D,83664636,Foxtrot,Domestic Longhair,1mos,Receiving,,Yelp For Help Candidate,8/21/2025 5:31 PM,Cat,Kitten,F,Receiving,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059222909,D,83811808,NYLA,"Mixed Breed, Large (over 44 lbs fully grown)",9yrs,Dog Holding F,,Yelp For Help Candidate,8/31/2025 2:06 PM,Dog,Dog,F,04,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059226469,D,83700319,Blu,"Mixed Breed, Large (over 44 lbs fully grown)",7mos,Receiving,,Yelp For Help Candidate,8/24/2025 1:41 PM,Dog,Dog,M,Receiving,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059226658,D,83704678,,Domestic Shorthair,1mos,Receiving,,Yelp For Help Candidate,8/25/2025 9:10 AM,Cat,Kitten,F,Receiving,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059226715,D,83704710,,Domestic Shorthair,1mos,Receiving,,Yelp For Help Candidate,8/25/2025 9:10 AM,Cat,Kitten,M,Receiving,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059226718,D,83704729,,Domestic Shorthair,1mos,Receiving,,Yelp For Help Candidate,8/25/2025 9:10 AM,Cat,Kitten,M,Receiving,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059232782,D,83708698,TOUCHDOWN,Domestic Shorthair,6yrs,Cat Isolation 231,,Yelp For Help Candidate,8/25/2025 12:23 PM,Cat,Cat,M,Cage 4,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059235560,D,83714016,GARRISON,Domestic Longhair,2mos,Cat Treatment,,Yelp For Help Candidate,8/25/2025 3:08 PM,Cat,Kitten,M,03 - A,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059236564,D,83717998,BARBIE,Domestic Shorthair,2yrs,Receiving,,Yelp For Help Candidate,8/25/2025 5:35 PM,Cat,Cat,F,Receiving,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059241255,D,83744408,MUM,Domestic Shorthair,6yrs,Receiving,,Yelp For Help Candidate,8/27/2025 11:00 AM,Cat,Cat,F,Receiving,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059249208,D,83747787,SPICE CAT,Domestic Shorthair,1mos,Receiving,,Yelp For Help Candidate,8/27/2025 1:25 PM,Cat,Kitten,M,Receiving,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059264181,D,83788547,Petunia,Domestic Shorthair,2mos,Receiving,,Yelp For Help Candidate,8/29/2025 2:05 PM,Cat,Kitten,F,Receiving,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059264705,D,83789152,Georgia,"Gecko, Crested",,Receiving,,Yelp For Help Candidate,8/29/2025 2:24 PM,Reptile/Amphibian,Other,F,Receiving,Condition Total: 528,Unique Animals: 277
Yelp For Help Candidate,Condition Total: 59,Unique Animals: 59,,A0059265226,D,83812420,Daryl,"Mixed Breed, Large (over 44 lbs fully grown)",4yrs,Dog Adoptions A,Darrell,Yelp For Help Candidate,8/31/2025 3:00 PM,Dog,Dog,M,07,Condition Total: 528,Unique Animals: 277

